stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8080,WFLG#585,W FLAGLER ST@SW 58 AV,,25.770657,-80.290183,,,,
8081,WFLG#576,W FLAGLER ST@SW 57 AV,,25.770714,-80.287697,,,,
8082,WFLG#566,W FLAGLER ST@SW 56 AV,,25.770793,-80.285717,,,,
8083,WFLG#556,W FLAGLER ST@SW 55 AV,,25.770899,-80.283378,,,,
8084,WFLG#525,W FLAGLER ST@SW 52 CT,,25.770968,-80.281254,,,,
8085,WFLG#516,W FLAGLER ST@SW 51 PL,,25.77107,-80.278869,,,,
8086,WFLG#505,W FLAGLER ST@SW 50 AV,,25.77115,-80.276841,,,,
8087,WFLG#485,W FLAGLER ST@SW 48 AV,,25.771254,-80.274202,,,,
8088,WFLG#476,W FLAGLER ST@SW 47 AV,,25.771368,-80.271308,,,,
8089,WFLG#455,W FLAGLER ST@SW 45 AV,,25.771423,-80.269864,,,,
8090,WFLG#445,W FLAGLER ST@SW 44 AV,,25.771456,-80.26837,,,,
8091,WFLG#435,W FLAGLER ST@SW 43 AV,,25.771528,-80.265815,,,,
8092,WFLG#406,W FLAGLER ST@SW 40 AV,,25.771643,-80.261333,,,,
8093,WFLG38C5,W FLAGLER ST@SW 38 CT,,25.771685,-80.25924,,,,
8094,WFLG38V5,W FLAGLER ST@SW 38 AV,,25.771712,-80.257176,,,,
8095,WFLG#376,W FLAGLER ST@SW 37 AV,,25.771732,-80.255048,,,,
8096,WFLG#365,W FLAGLER ST@SW 36 AV,,25.771796,-80.253578,,,,
8097,WFLG#345,W FLAGLER ST@SW 34 AV,,25.771839,-80.251634,,,,
8098,WFLG#335,W FLAGLER ST@SW 33 AV,,25.771887,-80.250066,,,,
8099,WFLG#326,W FLAGLER ST@SW 32 AV,,25.771972,-80.247031,,,,
8100,WFLG#316,W FLAGLER ST@SW 31 AV,,25.772024,-80.245542,,,,
8101,WFLG#305,W FLAGLER ST@SW 30 AV,,25.772075,-80.243923,,,,
8102,WFLG#295,W FLAGLER ST@SW 29 AV,,25.772136,-80.241991,,,,
8103,WFLG#255,W FLAGLER ST@# 2520 (SW 25 AV),,25.772314,-80.237205,,,,
8104,WFLG#246,W FLAGLER ST@# 2446(SW 25 AV),,25.772346,-80.235794,,,,
8105,C1ST#235,SW 1 ST@SW 23 AV,,25.77164,-80.233135,,,,
8106,C1ST#215,SW 1 ST@SW 21 CT,,25.771337,-80.230329,,,,
8107,C1ST#216,SW 1 ST@SW 21 AV,,25.771363,-80.228992,,,,
8108,C1ST18C6,SW 1 ST@SW 18 CT,,25.771568,-80.225825,,,,
8109,C1ST18V6,SW 1 ST@SW 18 AV,,25.771772,-80.224505,,,,
8110,C1ST#156,SW 1 ST@SW 15 AV,,25.77229,-80.219435,,,,
8111,C1ST#146,SW 1 ST@SW 14 AV,,25.77234,-80.217609,,,,
8112,C1ST#136,SW 1 ST@SW 13 AV,,25.772388,-80.216072,,,,
8113,C1ST#126,SW 1 ST@SW 12 AV,,25.772447,-80.21434,,,,
8114,C1ST#116,SW 1 ST@SW 11 AV,,25.77249,-80.212726,,,,
8115,C1ST#106,SW 1 ST@SW 10 AV,,25.772546,-80.211056,,,,
8116,C1ST##96,SW 1 ST@SW 9 AV,,25.772632,-80.209049,,,,
8117,C1ST##86,SW 1 ST@SW 8 AV,,25.772648,-80.207449,,,,
8118,C1ST##66,SW 1 ST@SW 6 AV,,25.77276,-80.204029,,,,
8119,C1ST##55,SW 1 ST@SW 5 AV,,25.772806,-80.202784,,,,
8122,C7ST##28,SW 7 ST@SW 2 AV,,25.7673,-80.197748,,,,
8123,C7ST##47,SW 7 ST@SW 4 AV,,25.767229,-80.200589,,,,
8124,C7ST##57,SW 7 ST@SW 5 AV,,25.767193,-80.202259,,,,
8125,C7ST#7V8,SW 7 ST@SW 7 AV,,25.767084,-80.20601,,,,
8126,C7ST##87,SW 7 ST@SW 8 AV,,25.767026,-80.207281,,,,
8127,C7ST##98,SW 7 ST@SW 9 AV,,25.766978,-80.209332,,,,
8128,C7ST#107,SW 7 ST@SW 10 AV,,25.766894,-80.211041,,,,
8129,C7ST#147,SW 7 ST@SW 14 AV,,25.766718,-80.217273,,,,
8130,C7ST#167,SW 7 ST@SW 16 AV,,25.766609,-80.220946,,,,
8131,C7ST#178,SW 7 ST@SW 17 AV,,25.766599,-80.222969,,,,
8132,C7ST#197,SW 7 ST@SW 19 AV,,25.766517,-80.226361,,,,
8133,C7ST#217,SW 7 ST@SW 21 AV,,25.766463,-80.228726,,,,
8134,C7ST#228,SW 7 ST@SW 22 AV,,25.766404,-80.230989,,,,
8135,BCMB##23,BEACOM BD@SW 2 TE,,25.770045,-80.233585,,,,
8136,BCMB##61,BEACOM BD@SW 6 ST,,25.766935,-80.236312,,,,
8137,BCMB##42,BEACOM BD@SW 4 ST,,25.768739,-80.23461,,,,
8138,BCMB##21,BEACOM BD@SW 2 ST,,25.770649,-80.23272,,,,
8139,BCMB##13,BEACOM BD@SW 1 ST,,25.771675,-80.231965,,,,
8140,BCMB##44,BEACOM BD@SW 4 ST,,25.768227,-80.235351,,,,
8141,BCMB#7S3,BEACOM BD@SW 7 ST,,25.76623,-80.237243,,,,
8142,BCMB#7S4,BEACOM BD@SW 7 ST,,25.765642,-80.237841,,,,
8143,C8ST#298,SW 8 ST@SW 29 CT,,25.765174,-80.242131,,,,
8144,C8ST#308,SW 8 ST@SW 30 AV,,25.765095,-80.244296,,,,
8145,C8ST#338,SW 8 ST@SW 33 AV,,25.764916,-80.249882,,,,
8146,C8ST#348,SW 8 ST@SW 34 AV,,25.764885,-80.25167,,,,
8147,C8ST#368,SW 8 ST@SW 36 CT,,25.764805,-80.254353,,,,
8148,C8ST#398,SW 8 ST@SW 39 AV,,25.764634,-80.259917,,,,
8149,C8ST#437,SW 8 ST@SW 43 AV,,25.764468,-80.265092,,,,
8150,C8ST#447,SW 8 ST@SW 44 CT,,25.764391,-80.267396,,,,
8151,C8ST#457,SW 8 ST@SW 45 AV,,25.764321,-80.269533,,,,
8152,C8ST#478,SW 8 ST@SW 47 AV,,25.764231,-80.271929,,,,
8153,C8ST#488,SW 8 ST@SW 48 AV,,25.764163,-80.273916,,,,
8154,C8ST#498,SW 8 ST@SW 49 AV,,25.764076,-80.276422,,,,
8155,C8ST#517,SW 8 ST@SW 51 CT,,25.76403,-80.27803,,,,
8156,C8ST#528,SW 8 ST@SW 52 AV,,25.763951,-80.279902,,,,
8157,C8ST#538,SW 8 ST@SW 53 AV,,25.763875,-80.282044,,,,
8158,C8ST#558,SW 8 ST@SW 55 AV,,25.763802,-80.284061,,,,
8159,C8ST#567,SW 8 ST@SW 56 AV,,25.763746,-80.28561,,,,
8160,C8ST#587,SW 8 ST@SW 58 CT,,25.763553,-80.290351,,,,
8161,C8ST#597,SW 8 ST@SW 59 AV,,25.763544,-80.291092,,,,
8162,C8ST#607,SW 8 ST@SW 60 CT,,25.763456,-80.293872,,,,
8163,C8ST#628,SW 8 ST@SW 62 AV,,25.763379,-80.296323,,,,
8164,C8ST#638,SW 8 ST@APPROX # 6351(63 CT),,25.763325,-80.298865,,,,
8165,C8ST#648,SW 8 ST@SW 64 AV,,25.763272,-80.30032,,,,
8166,C8ST#658,SW 8 ST@SW 65 AV,,25.763225,-80.302096,,,,
8167,C8ST67V7,SW 8 ST@SW 67 AV,,25.763188,-80.303696,,,,
8168,C8ST68V8,SW 8 ST@SW 68 AV,,25.76311,-80.306393,,,,
8169,C8ST#698,SW 8 ST@SW 69 AV,,25.763047,-80.307603,,,,
8170,C8ST#717,SW 8 ST@SW 71 AV,,25.762973,-80.309673,,,,
8171,C8ST#718,SW 8 ST@SW 71 PL,,25.76291,-80.311436,,,,
8172,C8ST73V7,SW 8 ST@SW 73 AV,,25.762854,-80.313087,,,,
8173,C8ST73C7,SW 8 ST@SW 73 CT,,25.762911,-80.314805,,,,
8174,C8ST#365,SW 8 ST@SW 36 CT,,25.764606,-80.254464,,,,
8175,C8ST#356,SW 8 ST@SW 35 AV,,25.764686,-80.251617,,,,
8176,C8ST#336,SW 8 ST@SW 33 AV,,25.764765,-80.249412,,,,
8177,C8ST#316,SW 8 ST@SW 31 CT,,25.764887,-80.245373,,,,
8178,C8ST#305,SW 8 ST@SW 30 AV,,25.764951,-80.243327,,,,
8179,C8ST#296,SW 8 ST@SW 29 CT,,25.765006,-80.241227,,,,
8180,C8ST#256,SW 8 ST@SW 25 AV,,25.765147,-80.236564,,,,
8181,C8ST#246,SW 8 ST@SW 24 AV,,25.765221,-80.234603,,,,
8182,C8ST#236,SW 8 ST@SW 23 AV,,25.765275,-80.232474,,,,
8183,C8ST#225,SW 8 ST@SW 22 AV,,25.765317,-80.230937,,,,
8184,C8ST#205,SW 8 ST@SW 20 AV,,25.76539,-80.228274,,,,
8185,C8ST#196,SW 8 ST@SW 19 AV,,25.765435,-80.22637,,,,
8186,C8ST18V6,SW 8 ST@SW 18 AV,,25.765492,-80.224329,,,,
8187,C8ST#176,SW 8 ST@SW 17 AV,,25.765546,-80.222259,,,,
8188,C8ST#156,SW 8 ST@SW 15 AV,,25.765634,-80.219299,,,,
8189,C8ST#135,SW 8 ST@SW 13 CT,,25.765683,-80.217675,,,,
8190,C8ST#125,SW 8 ST@SW 12 CT,,25.765745,-80.215553,,,,
8191,C8ST#106,SW 8 ST@SW 10 AV,,25.765867,-80.211226,,,,
8192,C8ST##95,SW 8 ST@SW 9 AV,,25.765866,-80.209071,,,,
8194,C8ST#7V6,SW 8 ST@SW 7 AV,,25.765982,-80.205446,,,,
8195,C8ST##55,SW 8 ST@SW 5 AV,,25.766063,-80.20257,,,,
8196,C8ST##25,SW 8 ST@SW 2 AV,,25.766185,-80.197878,,,,
8197,B8STBRI6,SE 8 ST@BRICKELL AV,,25.76596,-80.190105,,,,
8198,B8STEXI4,SE 8 ST@EXIT GATE-BRKEY,,25.766039,-80.185764,,,,
8199,B10S##18,SE 10 ST@SE 1 AV,,25.764542,-80.192713,,,,
8200,B10SSMV7,SE 10 ST@S MIAMI AV,,25.764536,-80.193089,,,,
8201,C11S##37,SW 11 ST@SW 3 AV,,25.763437,-80.198725,,,,
8202,C11S##67,SW 11 ST@SW 6 AV,,25.763238,-80.203713,,,,
8203,C11S#7V7,SW 11 ST@SW 7 AV,,25.763176,-80.205322,,,,
8204,C11S##87,SW 11 ST@SW 8 AV,,25.763143,-80.206916,,,,
8205,C11S#7V5,SW 11 ST@SW 7 AV,,25.763077,-80.205919,,,,
8206,C11S#186,SW 11 ST@SW 18 AVRD,,25.763148,-80.203733,,,,
8207,C11S##25,SW 11 ST@SW 2 AV,,25.763302,-80.197547,,,,
8208,C13SSMV8,SW 13 ST@S MIAMI AV,,25.761683,-80.193517,,,,
8209,C13S##18,SW 13 ST@SW 1 AV,,25.761597,-80.195366,,,,
8211,C13S##36,SW 13 ST@SW 3 AV,,25.761355,-80.198289,,,,
8212,B13SSMV6,SE 13 ST@S MIAMI AV,,25.76148,-80.19401,,,,
8214,C15R#116,SW 15 RD@SW 11 ST,,25.763009,-80.201784,,,,
8215,C15R#135,SW 15 RD@SW 13 ST,,25.761674,-80.199517,,,,
8216,C15R#138,SW 15 RD@SW 13 ST,,25.761851,-80.199334,,,,
8217,C15R##41,SW 15 RD@SW 4 AV,,25.762405,-80.200228,,,,
8218,C11S##57,SW 11 ST@SW 5 AV,,25.763339,-80.202156,,,,
8219,C26R##14,SW 26 RD@SW 1 AV,,25.752613,-80.205952,,,,
8220,C26RSMV5,SW 26 RD@S MIAMI AV,,25.751619,-80.205138,,,,
8221,C26R##12,SW 26 RD@SW 1 AV,,25.753276,-80.206298,,,,
8222,C26R##31,SW 26 RD@SW 3 AV,,25.755133,-80.207853,,,,
8224,C22S#346,SW 22 ST@SW 34 AV,,25.749921,-80.249295,,,,
8225,C22S#326,SW 22 ST@SW 32 AV,,25.750005,-80.246118,,,,
8226,C22S#316,SW 22 ST@SW 31 AV,,25.750102,-80.243049,,,,
8228,C22S#256,SW 22 ST@SW 25 AV,,25.750316,-80.235958,,,,
8229,C22S#246,SW 22 ST@SW 24 AV,,25.750347,-80.233973,,,,
8231,C22S#226,SW 22 ST@SW 22 AV,,25.75049,-80.2298,,,,
8236,C22S#166,SW 22 ST@SW 16 AV,,25.750811,-80.219758,,,,
8237,C22S#146,SW 22 ST@SW 14 AV,,25.750833,-80.218177,,,,
8238,C22S#135,SW 22 ST@SW 13 AV,,25.750893,-80.216448,,,,
8239,C22S32R5,SW 22 ST@SW 32 RD,,25.751025,-80.213084,,,,
8240,C22S#138,SW 22 ST@SW 13 AV,,25.751113,-80.216564,,,,
8241,C22S#148,SW 22 ST@SW 14 AV,,25.751057,-80.218628,,,,
8242,C22S#168,SW 22 ST@SW 16 AV,,25.751031,-80.220198,,,,
8243,C22S#178,SW 22 ST@SW 17 AV,,25.750986,-80.222221,,,,
8244,C22S18V8,SW 22 ST@SW 18 AV,,25.750914,-80.224213,,,,
8245,C22S#198,SW 22 ST@SW 19 AV,,25.750849,-80.226262,,,,
8246,C22S#217,SW 22 ST@SW 21 AV,,25.750776,-80.22797,,,,
8247,C22S#227,SW 22 ST@SW 22 AV,,25.75073,-80.229941,,,,
8248,C22S#238,SW 22 ST@SW 23 AV,,25.750635,-80.232507,,,,
8249,C22S#248,SW 22 ST@SW 24 AV,,25.75056,-80.234415,,,,
8253,C22S#328,SW 22 ST@SW 32 AV,,25.750217,-80.24674,,,,
8254,C22S#347,SW 22 ST@SW 34 AV,,25.750135,-80.249336,,,,
8255,C22S#368,SW 22 ST@SW 36 AV,,25.750051,-80.252325,,,,
8257,C27L#327,SW 27 LA@SW 32 AV,,25.739726,-80.245725,,,,
8258,TGRVBLA1,TIGERTAIL AV@BLAINE ST,,25.732903,-80.235817,,,,
8259,TGRVAVI2,TIGERTAIL AV@AVIATION AV,,25.734044,-80.234101,,,,
8260,TGRVJEF2,TIGERTAIL AV@JEFFERSON ST,,25.735044,-80.232813,,,,
8261,TGRVCAL1,TIGERTAIL AV@CALUSA ST,,25.735977,-80.231618,,,,
8262,TGRV#221,TIGERTAIL AV@SW 22 AV,,25.737295,-80.229922,,,,
8263,TGRVKIR4,TIGERTAIL AV@KIRK ST,,25.736904,-80.230627,,,,
8264,TGRVLUC4,TIGERTAIL AV@LUCAYA ST,,25.735635,-80.232277,,,,
8265,TGRVWAS4,TIGERTAIL AV@WASHINGTON ST,,25.734317,-80.23395,,,,
8266,TGRVBLA4,TIGERTAIL AV@BLAINE ST,,25.732881,-80.236057,,,,
8267,TGRV#273,TIGERTAIL AV@SW 27 AV,,25.732103,-80.23707,,,,
8268,C40S#396,SW 40 ST@SW 39 AV,,25.734885,-80.257653,,,,
8269,C40S#375,SW 40 ST@SW 37 AV,,25.73497,-80.254498,,,,
8271,BRDVMCD6,BIRD AV@MCDONALD ST,,25.735253,-80.244491,,,,
8276,GRDVVIR8,GRAND AV@VIRGINIA ST,,25.728202,-80.241713,,,,
8277,GRDVMAT8,GRAND AV@MATILDA ST,,25.728099,-80.243665,,,,
8278,GRDVMCS8,GRAND AV@MC DONALD ST,,25.728029,-80.245748,,,,
8279,GRDVMAR8,GRAND AV@MARGARET ST,,25.727979,-80.246952,,,,
8280,GRDVELI8,GRAND AV@ELIZABETH ST,,25.727936,-80.248395,,,,
8281,GRDVHIB8,GRAND AV@HIBISCUS ST,,25.727869,-80.250093,,,,
8282,GRDVPLA8,GRAND AV@PLAZA ST,,25.7278,-80.252275,,,,
8283,GRDVJEF5,GRAND AV@JEFFERSON AV,,25.727412,-80.25785,,,,
8284,GRDVBRO5,GRAND AV@BROOKER ST,,25.727397,-80.256154,,,,
8285,GRDV#376,GRAND AV@SW 37 AV,,25.727596,-80.25332,,,,
8286,GRDVPLA6,GRAND AV@PLAZA ST,,25.72768,-80.250957,,,,
8287,GRDVHIB6,GRAND AV@HIBISCUS ST,,25.727741,-80.24943,,,,
8288,GRDVELI6,GRAND AV@ELIZABETH ST,,25.727788,-80.248102,,,,
8289,GRDVMCS5,GRAND AV@MC DONALD ST,,25.727865,-80.245996,,,,
8290,GRDVCOM6,GRAND AV@COMMODORE PZ,,25.727911,-80.244719,,,,
8291,RBKWBRI4,RICKENBACKER CY@BRICKELL AV,,25.749604,-80.203704,,,,
8292,RBKWHOB6,RICKENBACKER CY@HOBIE CAT BEACH,,25.745851,-80.19724,,,,
8293,RBKWRES5,RICKENBACKER CY@RESTROOMS,,25.745856,-80.19452,,,,
8294,RBKWRUS4,RICKENBACKER CY@OP RUSTY PELICAN,,25.745796,-80.176324,,,,
8295,RBKW#335,RICKENBACKER CY@OP #3301 MAD FISH H,RICKENBACKER CY & OP #3301 MAD FISH HS,25.744608,-80.17485,,,,
8296,RBKWMST2,RICKENBACKER CY@AT MARINE STADIUM,,25.742044,-80.171409,,,,
8297,RBKW#331,RICKENBACKER CY@# 3301 MAD FISHHOUS,RICKENBACKER CY & # 3301 MAD FISHHOUSE,25.744529,-80.174292,,,,
8298,RBKWHOB7,RICKENBACKER CY@OP HOBIE CAT BEACH,,25.746128,-80.195194,,,,
8299,RBKWSPW1,RICKENBACKER CY@OP SMITH PATHWAY,,25.746586,-80.199096,,,,
8300,BRKL##19,BRICKELL STA@SW 1 AV (WEST SIDE),,25.764951,-80.195589,,,,
8301,10STBRI9,10 ST MOVER STATION@BRICKELL PLAZA,,25.764214,-80.192499,,,,
8303,D57V1653,NW 57 AV@NW 165 ST,,25.92363,-80.29334,,,,
8305,D59V1634,NW 59 AV@NW 163 ST,,25.920908,-80.297297,,,,
8307,D60V1392,NW 60 AV@NW 139 ST,,25.899477,-80.298184,,,,
8308,D60V1422,NW 60 AV@NW 142 ST,,25.902751,-80.298176,,,,
8309,D60V1442,NW 60 AV@APPROX # 14401,,25.906108,-80.298581,,,,
8311,D60V1474,NW 60 AV@# 14740,,25.908328,-80.299431,,,,
8312,D60V1444,NW 60 AV@# 14400,,25.906052,-80.298688,,,,
8313,D60V1423,NW 60 AV@NW 142 ST,,25.902483,-80.298301,,,,
8314,D60V1393,NW 60 AV@NW 139 ST,,25.899341,-80.298292,,,,
8316,D67VMIA1,NW 67 AV@MIAMI LAKEWAY S,,25.903392,-80.308338,,,,
8317,D67VEGS1,NW 67 AV@EAGLE NEST LN S,,25.909906,-80.308444,,,,
8318,D67VMAI1,NW 67 AV@MAIN ST,,25.912741,-80.309305,,,,
8319,D67VMIA2,NW 67 AV@MIAMI LAKEWAY N,,25.91865,-80.309015,,,,
8320,D67VKIN1,NW 67 AV@KINGSMORE WAY,,25.920429,-80.309097,,,,
8321,D67VWIN1,NW 67 AV@WINDMILL GATE RD,,25.922863,-80.309146,,,,
8322,D67VLOC3,NW 67 AV@LOCH NESS,,25.92223,-80.309394,,,,
8323,D67VMIA4,NW 67 AV@MIAMI LAKEWAY N,,25.917447,-80.309188,,,,
8324,D67VBUL4,NW 67 AV@BULL RUN RD,,25.915502,-80.309106,,,,
8325,D67VMAI4,NW 67 AV@MAIN ST,,25.912844,-80.309528,,,,
8326,D67VBUL3,NW 67 AV@BULL RUN RD,,25.910286,-80.308861,,,,
8327,D67VMIA3,NW 67 AV@MIAMI LAKEWAY S,,25.904175,-80.308558,,,,
8330,D79CMIA4,NW 79 CT@MIAMI LAKES DR W,,25.912126,-80.330114,,,,
8331,D82V1684,NW 82 AV@NW 168 ST,,25.925721,-80.333599,,,,
8332,D82V1624,NW 82 AV@NW 162 ST,,25.920172,-80.333387,,,,
8336,D82V1701,NW 82 AV@NW 170 ST,,25.92769,-80.333559,,,,
8338,D82V1671,NW 82 AV@NW 167 TE,,25.925422,-80.333463,,,,
8339,D82V1621,NW 82 AV@NW 162 ST,,25.920277,-80.333233,,,,
8344,D13857V8,NW 138 ST@NW 57 AV,,25.898765,-80.292899,,,,
8345,D138#587,NW 138 ST@NW 58 CT,,25.898715,-80.295943,,,,
8346,D138##88,NW 138 ST@OP # 830,,25.898731,-80.300645,,,,
8347,D138##98,NW 138 ST@OP # 940,,25.898725,-80.30262,,,,
8356,MLDE67V6,MIAMI LAKES DR E@NW 67 AV,,25.908635,-80.307567,,,,
8357,MLDE1502,MIAMI LAKES DR E@OP # 15000,,25.909477,-80.306121,,,,
8358,MLDEPEN5,MIAMI LAKES DR E@PENT PL,,25.911079,-80.304108,,,,
8359,MLDE57C5,MIAMI LAKES DR E@NW 57 CT,,25.909647,-80.294524,,,,
8360,MLDE57C8,MIAMI LAKES DR E@NW 57 CT,,25.909814,-80.294659,,,,
8361,MLDEPEN8,MIAMI LAKES DR E@PENT PL,,25.911279,-80.304158,,,,
8362,MLDE1504,MIAMI LAKES DR E@# 15010,,25.909753,-80.306156,,,,
8363,MLDE67V7,MIAMI LAKES DR E@NW 67 AV,,25.908838,-80.308027,,,,
8371,D16357V8,NW 163 ST@NW 57 AV,,25.921264,-80.293601,,,,
8372,D163#588,NW 163 ST@NW 58 AV,,25.921253,-80.295218,,,,
8373,OAKL#796,OAK LA@NW 79 CT,,25.908904,-80.329541,,,,
8374,OAKL1484,OAK LA@NW 148 ST,,25.907819,-80.327984,,,,
8375,COMY1464,COMMERCE WY@NW 146 ST,,25.905962,-80.327909,,,,
8376,COMY1434,COMMERCE WY@# 14382,,25.903658,-80.330055,,,,
8377,OAKL#797,OAK LA@NW 79 CT,,25.909024,-80.329624,,,,
8378,OAKL1481,OAK LA@NW 148 ST,,25.907667,-80.32778,,,,
8385,BSCB#872,BISCAYNE BD@NE 87 ST,,25.855632,-80.184829,,,,
8386,BSCB#911,BISCAYNE BD@NE 91 ST,,25.858831,-80.183261,,,,
8387,BSCB#932,BISCAYNE BD@NE 93 ST,,25.861137,-80.181346,,,,
8388,BSCB#951,BISCAYNE BD@0P # 9510,,25.863031,-80.179787,,,,
8389,BSCB#962,BISCAYNE BD@NE 96 ST,,25.864509,-80.17855,,,,
8390,BSCB#982,BISCAYNE BD@NE 98 ST,,25.865779,-80.177543,,,,
8391,BSCB1002,BISCAYNE BD@# 10055,,25.868425,-80.175386,,,,
8392,BSCB1041,BISCAYNE BD@NE 104 ST,,25.870828,-80.17342,,,,
8393,BSCB1052,BISCAYNE BD@NE 105 ST,,25.872293,-80.172239,,,,
8394,BSCB1044,BISCAYNE BD@NE 104 ST,,25.870115,-80.174264,,,,
8395,BSCB1014,BISCAYNE BD@NE 101 ST,,25.86866,-80.175409,,,,
8396,BSCB#994,BISCAYNE BD@NE 99 ST,,25.866474,-80.177184,,,,
8397,BSCB#974,BISCAYNE BD@NE 97 ST,,25.864842,-80.178499,,,,
8398,BSCB#963,BISCAYNE BD@NE 96 ST,,25.864245,-80.179048,,,,
8399,BSCB#954,BISCAYNE BD@NE 95 ST,,25.86301,-80.180016,,,,
8400,BSCB#934,BISCAYNE BD@NE 93 ST,,25.860623,-80.182007,,,,
8401,BSCB#914,BISCAYNE BD@NE 91 ST,,25.858632,-80.183691,,,,
8402,BSCB#873,BISCAYNE BD@NE 87 ST,,25.85546,-80.184997,,,,
8403,A6AV#901,NE 6 AV@NE 90 ST,,25.857393,-80.184918,,,,
8404,A6AV#911,NE 6 AV@NE 91 ST (CLUB DR),,25.858823,-80.184985,,,,
8405,A6AV#941,NE 6 AV@NE 94 ST,,25.861652,-80.185108,,,,
8406,A6AV#961,NE 6 AV@NE 96 ST,,25.863517,-80.185187,,,,
8407,A6AV#981,NE 6 AV@NE 98 ST,,25.865488,-80.185296,,,,
8408,A6AVGRA2,NE 6 AV@GRAND CONCOURSE,,25.867312,-80.185377,,,,
8409,A6AV1031,NE 6 AV@NE 103 ST,,25.869838,-80.185476,,,,
8410,A6AV1052,NE 6 AV@NE 105 ST,,25.872023,-80.185594,,,,
8411,A6AV1054,NE 6 AV@NE 105 ST,,25.871623,-80.185729,,,,
8412,A6AV1033,NE 6 AV@NE 103 ST,,25.870182,-80.185652,,,,
8413,A6AVGRA3,NE 6 AV@GRAND CONCOURSE,,25.867138,-80.18551,,,,
8414,A6AV##54,NE 6 AV@NE 5 AV RD,,25.865532,-80.185449,,,,
8415,A6AV#964,NE 6 AV@NE 96 ST,,25.863369,-80.185366,,,,
8416,A6AV#944,NE 6 AV@NE 94 ST,,25.861668,-80.185278,,,,
8417,A6AV#923,NE 6 AV@NE 92 ST,,25.860049,-80.185204,,,,
8418,A6AV#903,NE 6 AV@NE 90 ST,,25.85778,-80.185101,,,,
8419,A2AV#921,NE 2 AV@NE 92 ST,,25.859359,-80.193167,,,,
8420,A2AV#941,NE 2 AV@NE 94 ST,,25.861241,-80.19325,,,,
8421,A2AV#962,NE 2 AV@NE 96 ST,,25.863897,-80.193349,,,,
8422,A2AV1002,NE 2 AV@NE 100 ST,,25.867356,-80.193505,,,,
8423,A2AV1031,NE 2 AV@NE 103 ST,,25.869472,-80.193591,,,,
8424,A2AV1051,NE 2 AV@NE 105 ST,,25.87131,-80.193668,,,,
8425,A2AV1154,NE 2 AV@NE 115 ST,,25.880497,-80.194257,,,,
8426,A2AV1144,NE 2 AV@NE 114 ST,,25.879043,-80.194187,,,,
8427,A2AV1113,NE 2 AV@NE 111 ST,,25.877263,-80.1941,,,,
8428,A2AV1093,NE 2 AV@NE 109 ST,,25.875398,-80.194021,,,,
8429,A2AV1074,NE 2 AV@NE 107 ST,,25.872865,-80.193906,,,,
8430,A2AV1054,NE 2 AV@NE 105 ST,,25.871273,-80.193843,,,,
8431,A2AV1033,NE 2 AV@NE 103 ST,,25.869837,-80.193785,,,,
8432,A2AV1014,NE 2 AV@NE 101 ST,,25.867674,-80.193696,,,,
8433,A2AV#984,NE 2 AV@NE 98 ST,,25.865078,-80.19359,,,,
8434,A2AV#954,NE 2 AV@NE 95 ST,,25.862228,-80.193464,,,,
8435,A2AV#933,NE 2 AV@NE 93 ST,,25.86076,-80.19341,,,,
8436,NMAV#961,N MIAMI AV@NE 96 ST,,25.863223,-80.197413,,,,
8437,NMAV#981,N MIAMI AV@NE 98 ST,,25.865001,-80.197476,,,,
8438,NMAV1002,N MIAMI AV@NE 100 ST,,25.867166,-80.197575,,,,
8439,NMAV1031,N MIAMI AV@NE 103 ST,,25.869379,-80.197663,,,,
8440,NMAV1062,N MIAMI AV@NE 106 ST,,25.872493,-80.197848,,,,
8441,NMAV1091,N MIAMI AV@NE 109 ST,,25.874927,-80.197954,,,,
8442,NMAV1112,N MIAMI AV@NE 111 ST,,25.877419,-80.198056,,,,
8443,NMAV1151,N MIAMI AV@NE 115 ST,,25.880441,-80.198173,,,,
8444,NMAV1154,N MIAMI AV@NW 115 ST,,25.880129,-80.198276,,,,
8445,NMAV1113,N MIAMI AV@NW 111 ST,,25.877084,-80.198154,,,,
8446,NMAV1093,N MIAMI AV@NW 109 ST,,25.875362,-80.198067,,,,
8447,NMAV1064,N MIAMI AV@NW 106 ST,,25.871979,-80.19791,,,,
8448,NMAV1033,N MIAMI AV@NW 103 ST,,25.869917,-80.197873,,,,
8449,NMAV1004,N MIAMI AV@NW 100 ST,,25.866415,-80.197719,,,,
8450,NMAV#984,N MIAMI AV@NW 98 ST,,25.864824,-80.197663,,,,
8451,NMAV#953,N MIAMI AV@NW 95 ST,,25.862973,-80.197591,,,,
8452,D2AV91S2,NW 2 AV@NW 91 ST,,25.858878,-80.201372,,,,
8453,D2AV#932,NW 2 AV@NW 93 ST,,25.86051,-80.20144,,,,
8454,D2AV#951,NW 2 AV@NW 95 ST,,25.861925,-80.201489,,,,
8455,D2AV#954,NW 2 AV@NW 95 ST,,25.861626,-80.201571,,,,
8456,D2AV#933,NW 2 AV@NW 93 ST,,25.860455,-80.201519,,,,
8457,D2AV91S3,NW 2 AV@NW 91 ST,,25.858624,-80.201443,,,,
8458,D91SNMV8,NW 91 ST@N MIAMI AV,,25.858551,-80.197877,,,,
